Rastrigin,30,3966002,327688.654,303061.3942,314526.8575,361093.0944,284544.9262,379005.4731,357501.1001,349229.7976,325213.8269,344352.3396,363362.7201,354479.4993,316777.0595,308398.6741,337369.8382,346167.7792,340170.2816,295548.4657,313193.708,327626.2694,358237.7189,296595.5702,357359.5927,284675.2436,304256.195,312444.3891,321801.0404,337805.1182,369889.9045,360941.7895,,,,,,,,,,,,,,,,
Griewangk,30,537404734,368.6091891,396.9301558,322.5239757,460.5633574,324.6922991,378.9457145,330.160592,444.2757897,352.4253858,400.0120853,391.0246536,435.6766754,405.0368687,431.5460228,391.9465505,416.6222657,370.1218649,391.7954174,375.4742729,364.5905016,375.9172913,376.5246112,370.7206034,428.2588635,428.8836546,443.5746055,420.3240078,387.7056595,401.0735557,407.3842845,,,,,,,,,,,,,,,,
Sine Envelope Sine Wave,30,7364468,-24.12930259,-24.16743872,-24.61243019,-27.04722901,-26.45370387,-25.90833375,-26.97758262,-26.81535763,-26.44672631,-25.8556461,-24.71034212,-25.06700256,-25.7937989,-25.14250219,-25.18987563,-26.29255407,-25.68687684,-26.32837453,-24.64684603,-25.06299816,-25.17452277,-26.58260036,-25.95200171,-24.53887186,-24.30954273,-25.38236639,-25.63332734,-24.4943652,-25.1294379,-24.67989161,,,,,,,,,,,,,,,,
Stretched V Sine Wave,30,3560349044,31.00349168,31.45114259,31.72006842,30.72786379,30.83506882,30.61591745,30.45782551,30.54237916,29.91240866,31.17964806,30.24871301,30.3835954,30.58156957,30.51030798,30.28994967,30.83311483,30.1319205,31.38880488,30.68490247,30.4883105,30.81095102,30.63159677,30.57985727,30.06672261,30.57564515,30.90136549,30.87997831,30.8503259,31.0234508,30.81799536,,,,,,,,,,,,,,,,
Ackey's One,30,353846217,292.7630119,336.5393838,274.8014325,292.8942735,330.6181321,315.0417602,274.038791,325.4084211,332.6431522,330.2443336,301.1287721,321.0426113,229.0014502,336.7456788,328.3564292,290.0081098,306.1381532,377.5599701,318.2458529,327.1810301,300.0628083,318.893477,299.0973558,308.1470969,334.2864386,346.403722,249.6466769,324.1533506,339.1378241,304.4595522,,,,,,,,,,,,,,,,
Ackey's Two,30,206604029,15.81591567,323.4658078,426.0599359,402.6829547,196.8928269,321.3066303,219.9278958,-893.0131884,295.9896749,396.1514818,306.8514665,384.8669724,307.1031169,346.5874901,507.3815105,-149.6715388,405.8645428,249.495301,438.1343577,-213.4504992,51.07028578,443.5046854,303.9387385,297.8150099,317.8913242,332.7279502,314.0891322,417.6391052,319.2357905,402.4612221,,,,,,,,,,,,,,,,
Egg Holder,30,27067930373,-13325.31513,-14455.64952,-14743.21578,-13789.94234,-13492.75333,-14164.7353,-14191.63465,-14142.7542,-13833.6543,-14248.95944,-13666.36518,-13850.82494,-13579.91647,-13377.50762,-15572.70566,-13641.68513,-14354.78145,-13792.56909,-13334.02156,-14181.04118,-14395.57041,-13983.72319,-14027.98138,-13927.68881,-13489.03131,-13946.26787,-13426.28807,-13810.79997,-13918.23174,-13725.6564,,,,,,,,,,,,,,,,
Rana,30,27807859886,-8898.234913,-8850.752112,-10074.49174,-9084.41829,-9675.991503,-8835.376209,-9143.314171,-9592.42738,-9073.348763,-9367.535533,-9179.914814,-9519.071068,-9042.455817,-9136.242062,-9011.99431,-8980.402876,-8766.57254,-9180.319873,-8660.51641,-8750.924844,-9493.857551,-8568.258847,-10248.11025,-9639.841473,-9195.616238,-10039.83472,-8610.695705,-9284.392218,-9962.594304,-9033.084467,,,,,,,,,,,,,,,,
Pathological,30,14485122,13.19414741,12.85416169,13.13038511,12.88157681,13.04693392,13.17655231,12.64584611,13.23395897,13.18971441,13.02970702,13.03326028,13.53588625,12.72566878,12.51388477,13.12941865,13.44602993,13.1313016,12.98716433,13.27587171,13.28761362,12.92792674,12.80107435,13.19294291,13.35075204,12.98445679,12.70183347,12.84100409,12.95998818,13.20116038,13.28327532,,,,,,,,,,,,,,,,
Michalewicz,30,21892868,-8.686510016,-11.14215112,-8.946160015,-9.071027653,-7.545991673,-8.123483022,-9.410179368,-8.367666658,-8.525679098,-8.777914658,-7.904997195,-8.332444677,-7.768399618,-8.960606168,-9.261378879,-7.586236424,-7.254222324,-8.568872575,-8.223598207,-9.545119142,-8.426642705,-8.807751029,-8.981787759,-8.37513797,-8.409825803,-9.575364412,-9.396833666,-8.936664017,-8.740913109,-7.557990422,,,,,,,,,,,,,,,,
Master's Cosine Wave,30,686330557,-27.86273626,-28.13050549,-28.09991811,-28.04944421,-28.00359651,-27.98125826,-27.95902603,-28.2034149,-27.81882562,-27.8630004,-27.84509719,-27.7822837,-27.90952598,-27.8620659,-28.1628936,-27.81221986,-27.92706694,-27.80223993,-27.89137584,-27.91198257,-27.92038967,-28.05644591,-27.9221989,-28.21740668,-27.94810741,-28.17434883,-28.05357627,-27.83783846,-28.00039379,-28.20881436,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.7E+04,6.8E+04,6.7E+04,1.8E+04,4.0E+02,2.4E+05,2.4E+05,8.5E+04,2.3E+04,2.1E+03,4.5E+05,4.7E+05,2.3E+05,5.7E+04,4.9E+03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
