Sine Envelope Sine Wave,20,3348977,11.01886871,11.80828988,11.70830843,10.97368992,12.46796361,11.7973892,11.31440277,11.64796026,12.02853877,11.58920826,12.02777052,12.23390767,11.00879935,11.17184582,11.2870922,11.29620452,11.09814253,11.75261352,12.34139874,11.0158609,12.10499964,10.77514935,12.18278669,11.4879917,12.04928477,11.26990199,11.49957199,11.81250848,11.4728915,12.53779492,,,,,,,,,,,,,,,,
Stretched V Sine Wave,20,9054917,0.031218317,0.040517865,0.037212615,0.043727403,0.034610422,0.041660371,0.034879854,0.032635464,0.031462114,0.033478365,0.033847288,0.030631153,0.042289357,0.034252161,0.043893234,0.038764273,0.044475387,0.029333426,0.034069477,0.040865473,0.034325457,0.039737151,0.035902391,0.040594268,0.041677878,0.038718185,0.036104883,0.03717148,0.024265372,0.034950726,,,,,,,,,,,,,,,,
Ackey's One,20,6131970,0.004130101,0.003900364,0.003095411,0.003315532,0.003056122,0.003080726,0.003561262,0.003139461,0.002955852,0.003731143,0.002941803,0.002839382,0.003937445,0.003780678,0.003572973,0.002804644,0.002763055,0.004016281,0.003677984,0.003748084,0.003317445,0.00315403,0.003371564,0.002889584,0.003693626,0.003589137,0.003161147,0.003044025,0.003070604,0.003046141,,,,,,,,,,,,,,,,
Ackey's Two,20,8625573,0.002827848,0.002814369,0.002766191,0.002694542,0.002722697,0.002763822,0.002755801,0.002749225,0.002741448,0.002829496,0.002760502,0.00270929,0.002836964,0.002746121,0.002693541,0.00288038,0.004519629,0.002722725,0.002735061,0.002714289,0.002706999,0.002823287,0.002800535,0.002746507,0.002746958,0.002716437,0.002698941,0.029731593,0.002753289,0.002795991,,,,,,,,,,,,,,,,
Egg Holder,20,5474797,0.25889729,0.224228346,0.113558211,0.205753658,3.036524243,5.260973756,2.234075312,0.003185067,0.015364778,0.173405393,4.887569637,0.037500629,1.19406923,1.068415143,0.006048703,2.805025779,0.9937445,0.370196307,0.931573341,0.032894582,0.440869565,0.079816037,0.159858045,19.56341755,1.639227195,0.063532159,0.177065128,0.252281534,2.925736966,0.246602862,,,,,,,,,,,,,,,,
Rana,20,8326340,0.015880497,0.172129618,29.34549559,0.004686254,0.116215607,0.21884508,0.055247267,0.009982598,0.399415602,0.038060222,0.023295224,7.601445141,0.136985629,13.12248703,0.005403104,0.446960269,0.062266059,29.8313394,0.02157587,0.213498842,50.07992981,57.61049,10.76184256,0.251994518,1.911321064,0.193200586,0.415227907,0.09059943,0.053878527,0.068318353,,,,,,,,,,,,,,,,
Pathological,20,4077921,0.110576116,0.104100009,0.104742184,0.099758201,0.105688388,0.113121823,0.100027232,0.117009727,0.099652954,0.10564182,0.103342953,0.109306426,0.100031753,0.117804795,0.104359926,0.105302976,0.124459799,0.10551535,0.095481935,0.099975861,0.11656127,0.100651355,0.108831791,0.103029259,0.106291147,0.099692179,0.100546167,0.104166131,0.102409233,0.123398885,,,,,,,,,,,,,,,,
Michalewicz,20,8519429,1.048260684,1.110196128,1.000002615,1.012336048,0.937661602,1.002633548,1.051251774,1.055845958,1.115733777,1.038088471,1.000646597,1.000536234,1.000277992,1.134491672,0.977715629,1.070992794,1.012066281,1.026757748,1.005893145,1.000233994,1.282684967,1.004813257,1.004899702,1.035349961,1.000032324,1.000115232,1.094275041,0.975983409,1.001492504,1.007324416,,,,,,,,,,,,,,,,
Master's Cosine Wave,20,4792791,0.626417438,0.62005776,0.623366012,0.648957794,0.618300985,0.633322149,0.639060859,0.613073467,0.604623715,0.67213232,0.625156266,0.619783909,0.622777165,0.380734682,0.626293673,0.651841233,0.624101075,0.635622708,0.583127446,0.62341829,0.620885141,0.630579369,0.621246457,0.612939584,0.618350066,0.623346372,0.619618834,0.621793882,0.60691473,0.62518459,,,,,,,,,,,,,,,,
Schwefel,30,4698227,0.014457913,0.043052142,0.371630485,1.442962648,0.644528328,0.326281059,0.539253538,4.178859673,0.093211271,1.987667891,0.155757826,0.517269249,0.257396416,0.776469379,0.024370601,0.09381087,0.61633119,0.130671291,0.145176619,0.317280211,2.449489613,1.915327663,0.098333876,0.532238161,0.02853419,0.04748444,3.479248044,0.049625563,0.017731604,0.523081965,,,,,,,,,,,,,,,,
